tweet_original_text,tweet_full_text,tweet_id,tweet_emotion,created_at
"RT @thevijaymahajan: The truth is #fear is killing you

A family members Perspective

2000- Y2K is going to destroy EVERYTHING

2001- Anthr…",The truth is  fear is killing you A family members Perspective 2000 Y2K is going to destroy EVERYTHING 2001 Anthr…,1236699074868285440,fear,Sun Mar 08 17:03:30 +0000 2020
"""Don’t allow #perfectionism or #fear of #failure to paralyze you into inaction. Get started even if it’s not perfect.""
Noura - https://t.co/nHbW1lkPt0

Photo Emily Reider
#PurposeNouraBooks #Perfectionism  #LivingWithPurpose #Meditation #Mindset #Mindfulness #Mindful #Inspiration https://t.co/5VvZBZPtjS", do not allow  perfectionism or  fear of  failure to paralyze you into inaction . Get started even if it is not perfect .  Noura  Photo Emily Reider,1236698249357975553,fear,Sun Mar 08 17:00:14 +0000 2020
"The thing you #fear that you will #loose is already #lost. You're almost 40, no kids, last of your surname. #NoHope for passing on a #legacy. #Disappointment? #Confusion? # #Depression? You didn't want to loose a possible #MeaningOfLife. Welcome to your #dystopian future.","The thing you  fear that you will  loose is already  lost . you are almost 40 , no kids , last of your surname .  NoHope for passing on a  legacy .  Disappointment ?  Confusion ?   Depression ? You did not want to loose a possible  MeaningOfLife . Welcome to your  dystopian future .",1236697823485149185,fear,Sun Mar 08 16:58:32 +0000 2020
Find the place in the middle of acting like the #zombie #apocalypse is coming and being apathetic about public #health. BOTH #fear and #overconfidence leads to #anger &amp; inappropriate decisions.  #COVID19 #boltsoflove #meditation #momof4boys #commonsense #respecteachother,Find the place in the middle of acting like the  zombie  apocalypse is coming and being apathetic about public  health . BOTH  fear and  overconfidence leads to  anger  amp ; inappropriate decisions .,1236694205252198401,fear,Sun Mar 08 16:44:09 +0000 2020
"RT @morales_ej: Dreaded Tales : A Short #Horror Story Collection
#paranormal 👻 #psychological #fear 😱
#slasher 🔪 #zombies 🧟‍♂️🧟‍♀️ #superna…",Dreaded Tales : A Short  Horror Story Collection  paranormal 👻  psychological  fear 😱  slasher 🔪  zombies 🧟‍♂️🧟‍♀️  superna…,1236693837227188227,fear,Sun Mar 08 16:42:42 +0000 2020
"Hey, buddy, wash what you’re doing!

#germs #germ #germaphobe #germaphobia #bacteria #virus #viruses #fear #cartoon #cartoonist #washyourhands #sanitizer #handsanitizer https://t.co/dkJHM0Gb28","Hey , buddy , wash what you are doing !",1236693020214308864,fear,Sun Mar 08 16:39:27 +0000 2020
"It’s time for you to live your own life without worrying about the expectations of others.

@GoMcGillMedia @JenniMcGill_ @BryantMcGill
#simplereminders #quotes #quoteoftheday #life #worry #worrying #expectation #expect #liveyourownlife #beyourself #loveyourself #fear #doubt https://t.co/WOTwNvkQgF",it is time for you to live your own life without worrying about the expectations of others .,1236692411532877824,fear,Sun Mar 08 16:37:02 +0000 2020
"I need to remind myself to act out of love for the craft not fear of failure.

#fear #SundayThoughts #goals",I need to remind myself to act out of love for the craft not fear of failure .,1236691048115638272,fear,Sun Mar 08 16:31:37 +0000 2020
"Who is this, and what do you want? FOREWARNED https://t.co/7YQSzo21ot #fear #Internet #romancenovels #99c #bookbuzzr","Who is this , and what do you want ?  FOREWARNED",1236688139261001734,fear,Sun Mar 08 16:20:03 +0000 2020
"#author #writer #PhilipRoth PHILIP ROTH #novel
#history #fiction #literature 1944 #Polio #epidemic #fear #disease 
📚NEMESIS📚asks wht might b ??s for 2day:
""What kind of choices fatally shape a life? How does individual w/stand onslaught of circumstance?""

#coronavirus #COVID19 https://t.co/V6tQ87nM71", author  writer  PhilipRoth PHILIP ROTH  history  fiction  literature 1944 📚NEMESIS📚asks wht might b ? ? s for 2day :  What kind of choices fatally shape a life ? How does individual wstand onslaught of circumstance ? ,1236687922830561287,fear,Sun Mar 08 16:19:12 +0000 2020
"Relief from DEPRESSION, ANXIETY, STRES
Call 9699049786 Whatsapp 9004849786

#anxiety #depression #stress #fear #phobia #ocd #schizophrenia #bipolar #psychosis #anxietydisorders #panic #panicattacks #suicidal #suicidal #healing #distancehealing #reikidistancehealing #reiki https://t.co/CRqmTFS99r","Relief from DEPRESSION , ANXIETY , STRES Call 9699049786 Whatsapp 9004849786",1236687211023585280,fear,Sun Mar 08 16:16:22 +0000 2020
"Why leave in #fear ? #CoronavirusUSA #coronavirus doesn’t kill health people. Eat good, be happy, be safe, love ur partner and have a good sex life. Enjoy life and feel alive. https://t.co/1ticPYUjEK","Why leave in  fear ?  CoronavirusUSA  coronavirus does not kill health people . Eat good , be happy , be safe , love ur partner and have a good sex life . Enjoy life and feel alive .",1236686686500732928,fear,Sun Mar 08 16:14:17 +0000 2020
Sky News reporting that supermarkets are rationing loo roll etc but no condemnation of selfish panic buyers from anyone in authority. Anyone would think this irresponsible government wants us to panic. #fear ##ToryBritain #cornoravirus,Sky News reporting that supermarkets are rationing loo roll etc but no condemnation of selfish panic buyers from anyone in authority . Anyone would think this irresponsible government wants us to panic .  fear ,1236684381630144514,fear,Sun Mar 08 16:05:07 +0000 2020
#fear is fucked up ! #spirit is REAL #acim #acourseinmiracles https://t.co/VzhU8UublQ, fear is fucked up !  spirit is REAL,1236684116571099138,fear,Sun Mar 08 16:04:04 +0000 2020
"Dare to do things that scare you.

@SimpleReminders @BryantMcGill @JenniMcGill_
#simplereminders #quotes #quoteoftheday #life #dare #scared #fear #fearless #success #failure #try #do #justdoit #moveforward https://t.co/ctrk5r3yMQ",Dare to do things that scare you .,1236683855526051840,fear,Sun Mar 08 16:03:02 +0000 2020
See just sending videos to all your rough as fuck pals and thinking hahaha I’m glad u feel the same as me x #fear,See just sending videos to all your rough as fuck pals and thinking hahaha I am glad you feel the same as me x,1236681293699653633,fear,Sun Mar 08 15:52:51 +0000 2020
"Doctor Fact-Checks #Media On #Coronavirus - @RealDoctorMike
https://t.co/voqrsg52Y4

YES! THIS!!!!!! THANK YOU!!!!!!

#covid19 #science #medicine #health #fear #factcheck #misinformation",Doctor FactChecks  Media On  Coronavirus  YES ! THIS ! ! ! ! ! ! THANK YOU ! ! ! ! ! !,1236681141299675138,fear,Sun Mar 08 15:52:15 +0000 2020
The Latest: Mideast stock markets sharply drop on #virus #fear - Mar 8 @ 11:44 AM ET https://t.co/Zhm2VgcMyO,The Latest : Mideast stock markets sharply drop on  virus  fear  Mar 8  11:44 AM ET,1236679720307175426,fear,Sun Mar 08 15:46:36 +0000 2020
"Some fears are healthy. Like the natural fear of heights or sin. The fear of The Lord is also a healthy fear, it causes you to live a life of repentance. There is a healthy fear in you that keeps you from killing someone. Ben Jordaan 
#fear #ETP #ETPwow #healthy #healthyfear","Some fears are healthy . Like the natural fear of heights or sin . The fear of The Lord is also a healthy fear , it causes you to live a life of repentance . There is a healthy fear in you that keeps you from killing someone . Ben Jordaan",1236679179816636416,fear,Sun Mar 08 15:44:27 +0000 2020
"You #win some, you #lose some, you #fear some.","You  win some , you  lose some , you  fear some .",1236678661106888704,fear,Sun Mar 08 15:42:23 +0000 2020
"RT @sharonePack: #Fear😢
is one of the most powerful emotions
 
It has a very strong effect
on your mind and body

Do not #worry about your…", Fear😢 is one of the most powerful emotions It has a very strong effect on your mind and body Do not  worry about your…,1236678057496322049,fear,Sun Mar 08 15:39:59 +0000 2020
"Spider In My Mouth 🕷 👄 

 Tried to paint it using face paints 🎨 on my hand

Inspired by awesomeblossomart

#lips #redlips #spider #mouth #fear #eat #eatingspiders #freak  #likeatattoo #armdesign #facepainting… https://t.co/EisAzuQwgC",Spider In My Mouth 🕷 👄 Tried to paint it using face paints 🎨 on my hand Inspired by awesomeblossomart  lips  redlips  spider  mouth  fear  eat  eatingspiders  freak  likeatattoo  armdesign  facepainting…,1236677699248304129,fear,Sun Mar 08 15:38:34 +0000 2020
RT @iprashanth_: Kill #fear  https://t.co/DQNi5DWLiX,Kill,1236677410881298434,fear,Sun Mar 08 15:37:25 +0000 2020
"Okay. #anxiety 
#fear
#nervous 

Normal.

Living with most #mentalhealth 

#fear
#nervous
#insomnia 
#isolation
#agoraphobia 
#socialanxity
#addiction 
#noappitite 
#addiction 

Welcome to my world, #TwitterFamily","Okay . Normal . Living with most Welcome to my world ,",1236674725826506752,fear,Sun Mar 08 15:26:45 +0000 2020
"Never give up. We will #improve faster with #failures.

#tsemtulku #mind #strong #attitude #discipline #fear #hope #confident https://t.co/PDiIyv8DEn",Never give up . We will  improve faster with  failures .,1236673746666061824,fear,Sun Mar 08 15:22:52 +0000 2020
"There are #monsters out there, in the darkness for all of us! We must overcome them if we hope for #selfimprovement . In this blog I give some thought to the monsters of #fear #failure and #selfdoubt https://t.co/RMw2kVppGs https://t.co/HwPulbvogA","There are  monsters out there , in the darkness for all of us ! We must overcome them if we hope for  selfimprovement . In this blog I give some thought to the monsters of  fear  failure and",1236673025761656836,fear,Sun Mar 08 15:20:00 +0000 2020
"RT @RyshouJ_Gaming: NIGHT OF THE CONSMERS
A retail employee’s nightmare in simulation form 😂
 
https://t.co/VdjRdgCbiv◀️

#playing #scary #…",NIGHT OF THE CONSMERS A retail employee ’ s nightmare in simulation form 😂  playing  scary  …,1236672592033054720,fear,Sun Mar 08 15:18:16 +0000 2020
"RT @SSchulreich: Interesting #metaanalysis on the effect of #fear on #risktaking, also including our study on the influence of incidental f…","Interesting  metaanalysis on the effect of  fear on  risktaking , also including our study on the influence of incidental f…",1236668543359467522,fear,Sun Mar 08 15:02:11 +0000 2020
"BREAKING NEWS: @CNN has asked @AndrewYang to contribute remotely, until further notice #fear https://t.co/XfyxuCSUPS","BREAKING NEWS : has asked to contribute remotely , until further notice",1236668475806023681,fear,Sun Mar 08 15:01:55 +0000 2020
Fear of Flying? Try this Easy Exercise https://t.co/iPTEk9mr9u  #fear #flying airlines travel https://t.co/dgJBOWyKFQ,Fear of Flying ? Try this Easy Exercise  fear  flying airlines travel,1236668062889390081,fear,Sun Mar 08 15:00:17 +0000 2020
"I want to say that as a liberal, I do not wish any harm or illness to come to Trump.  I dont even hate him.  I do think he is a terrible president and a dangerous  embarrassment to our republic. I don't mistrust all Republicans.  I do mistrust Trump and his administration. #fear https://t.co/KhVBngj7Mk","I want to say that as a liberal , I do not wish any harm or illness to come to Trump . I do not even hate him . I do think he is a terrible president and a dangerous embarrassment to our republic . I do not mistrust all Republicans . I do mistrust Trump and his administration .",1236662869527162880,fear,Sun Mar 08 14:39:38 +0000 2020
"NIGHT OF THE CONSMERS
A retail employee’s nightmare in simulation form 😂
 
https://t.co/VdjRdgCbiv◀️

#playing #scary #video #game #Simulation #Retail #love #horror #gaming #gamers #indie #fear @germfood @BlazedRTs @SGH_RTs @LaZy_RTs @rt_beam @sme_rt @Pulse_Rts @CCG_RTs @CC_Rts https://t.co/MWzLgzrJqC",NIGHT OF THE CONSMERS A retail employee ’ s nightmare in simulation form 😂,1236662621455204352,fear,Sun Mar 08 14:38:39 +0000 2020
Are you really afraid or are you just excited? #fear #excited #psychology https://t.co/qMG7foWYBv,Are you really afraid or are you just excited ?,1236661984407572482,fear,Sun Mar 08 14:36:07 +0000 2020
"Interesting #metaanalysis on the effect of #fear on #risktaking, also including our study on the influence of incidental fearful faces on monetary loss aversion (https://t.co/MHKjuF2BgI)

https://t.co/th5jMTr00z","Interesting  metaanalysis on the effect of  fear on  risktaking , also including our study on the influence of incidental fearful faces on monetary loss aversion ",1236660291217342472,fear,Sun Mar 08 14:29:24 +0000 2020
"For those #dumbasses
#covid19australia #coronavirusaus #fear https://t.co/65tgj4T8vO",For those,1236659146272849920,fear,Sun Mar 08 14:24:51 +0000 2020
"Several Hindu and Muslim residents of Northeast Delhi remained in grips of fear even as the riots subsided on Wednesday.
@cjwerleman
@imMAK02 @suhailkk @_FarazAkhtar
#DOTO #communal #clash #HateCrime #ReligiousIdentity #Delhi2020 #Muslim #Hindu #fear #linkinbio https://t.co/zYnSJ0swyR",Several Hindu and Muslim residents of Northeast Delhi remained in grips of fear even as the riots subsided on Wednesday .,1236658638363611137,fear,Sun Mar 08 14:22:50 +0000 2020
"Some #investors flock to safe haven #investments like #bonds, #gold, #utilities, and consumer goods during times of #volatility, while others flock to #toiletpaper??! Meanwhile at @Costco #Coronavirus #fear 

https://t.co/GqtavYCWu2","Some  investors flock to safe haven  investments like  bonds ,  gold ,  utilities , and consumer goods during times of  volatility , while others flock to  toiletpaper ? ? ! Meanwhile at",1236658034027479042,fear,Sun Mar 08 14:20:25 +0000 2020
#modernIT #abused #RT Women's bible site:SexualRevolutionPlus brings #fear for #Indianwomen https://t.co/l2p5GltU0r https://t.co/eQiRHlrHij, modernIT  abused  RT Women s bible site : SexualRevolutionPlus brings  fear for,1236657175944192002,fear,Sun Mar 08 14:17:01 +0000 2020
"""Emotional survival is as essential to our overall survival as is physical survival."" https://t.co/B34o88r8Er #fear #Lifecoaching #Coaching #Mindfulness #Stress #overcomefear https://t.co/KRwxtBvWuY", Emotional survival is as essential to our overall survival as is physical survival . ,1236655539570032650,fear,Sun Mar 08 14:10:31 +0000 2020
"#Greed and #fear drive #stockmarkets. #COVID19 is driving the fear index like never before. But what is it fear of, exactly? #Death, #economic loss,  unknown unknowns, or a combination of all of them? Even outbreaks of bubonic #plague haven't driven the markets to react this way. https://t.co/oiA30efsII"," Greed and  fear drive  stockmarkets .  COVID19 is driving the fear index like never before . But what is it fear of , exactly ?  Death ,  economic loss , unknown unknowns , or a combination of all of them ? Even outbreaks of bubonic  plague have not driven the markets to react this way .",1236653520461484033,fear,Sun Mar 08 14:02:29 +0000 2020
"#COVID19 will not kill us, but #panic #fear #fakeNews #lackOfKnowledge #irresponsibility #collectivepsychosis"," COVID19 will not kill us , but",1236652580928925696,fear,Sun Mar 08 13:58:45 +0000 2020
All Hospital Beds In The US Will Be Filled With Patients 'By About May 8th' Due To #Coronavirus https://t.co/fyeMwvvJrt - #fear #fearmonger #truth #coronavirususa,All Hospital Beds In The US Will Be Filled With Patients By About May 8th  Due To  Coronavirus ,1236648944958083073,fear,Sun Mar 08 13:44:18 +0000 2020
"#Tothewriter #TerryBritten #GrahamLyle #WeDontNeedAnotherHero
We are the #children 
The last generation 
We are the ones they left behind 
And I #wonder when we are ever gonna change it 
Living under the #fear 'til… https://t.co/DDPB7Lw662",We are the The last generation We are the ones they left behind And I  wonder when we are ever going to change it Living under the  fear til…,1236647965093068800,fear,Sun Mar 08 13:40:25 +0000 2020
"Church was awesome today!!
#reset
#asignificantreset
#fear
#dealingwithfear
#cityoftransformation https://t.co/bUVI4HYZMU",Church was awesome today ! !,1236647239596064768,fear,Sun Mar 08 13:37:32 +0000 2020
"#Corona virus : How to explain the outbreak to your #children  

Read on @khaleejtimes Today 08.03.2020
@JalilaChildrens 

#COVID19 #COVIDー19 #coronavirus 
#CoronaVirusChallenge  #uae 
#CoronavirusOutbreak #fear #anxiety https://t.co/1uygEQzuRm", Corona virus : How to explain the outbreak to your Read on Today 08.03.2020,1236646829992939521,fear,Sun Mar 08 13:35:54 +0000 2020
"""Most people nowadays are run by fear."" - You Can't Take It With You #movie- #fear https://t.co/HzwwhgaGDx", Most people nowadays are run by fear .   You can not Take It With You,1236641926742454272,fear,Sun Mar 08 13:16:25 +0000 2020
"RT @Erfolgsspur: Embrace your fears | Daniel ""Cloud"" Campos | TEDxKalamata https://t.co/p7SNAKZpL6 #comfortzone #fear #mentalhealth #mental…",Embrace your fears  Daniel  Cloud  Campos  TEDxKalamata  comfortzone  fear  mentalhealth  mental…,1236641732529446913,fear,Sun Mar 08 13:15:39 +0000 2020
"Embrace your fears | Daniel ""Cloud"" Campos | TEDxKalamata https://t.co/p7SNAKZpL6 #comfortzone #fear #mentalhealth #mentalprison #performance #TEDx",Embrace your fears  Daniel  Cloud  Campos  TEDxKalamata,1236641146643849217,fear,Sun Mar 08 13:13:19 +0000 2020
"It's #InternationalWomensDay

And I would like to celebrate some of the women who have most influenced me this year 
@melrobbins 
@jennakutcher
@SusanJeffers

They are truly #inspirational #women and people to massively look up to - make sure to check them out!

#mindset #fear https://t.co/sg4FaDS4qF",it is And I would like to celebrate some of the women who have most influenced me this year They are truly  inspirational  women and people to massively look up to  make sure to check them out !,1236638135901212673,fear,Sun Mar 08 13:01:21 +0000 2020
"God’s plan for you does not include fear, loneliness and unhappiness; so why have you resigned yourself to that?

#quote #God #fear #loneliness #unhappiness #SundaySpirit https://t.co/PuFYMugoql","God ’ s plan for you does not include fear , loneliness and unhappiness ; so why have you resigned yourself to that ?",1236636793702842368,fear,Sun Mar 08 12:56:01 +0000 2020
So many sad pathetic people in the super market just now. Some with 2 big troller full’s of toilet rolls! Stop living in fear people and turn the f**king news off! #fear #sheep #fuckfear #coronavirus #belikebob https://t.co/YUQDFQ0TEN,So many sad pathetic people in the super market just now . Some with 2 big troller full ’ s of toilet rolls ! Stop living in fear people and turn the fking news off !,1236636616728498178,fear,Sun Mar 08 12:55:19 +0000 2020
Coronavirus: How afraid should we be? | Question Time - BBC https://t.co/EZXwG2TouE via @YouTube #fear #covid19,Coronavirus : How afraid should we be ?  Question Time  BBC via,1236634624379543555,fear,Sun Mar 08 12:47:24 +0000 2020
