worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate
43988022,12058564,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44016300,0B6E9BC940CD17B9DEC62BDF2B4C9E80,0,0,0,0,neodev,,,,,,,0,,1.0,0
44073667,21423B5CBCF66D5A498878444F81137D,0,0,0,0,neodev,,,,,,,0,,1.0,0
44081843,0A47BC9E17BFB0B5C72447F05A7256A4,0,0,0,0,neodev,,,,,,,0,,1.0,0
44129446,535D851E0C317A9F73E05796892CA53D,0,0,0,0,neodev,,,,,,,0,,1.0,0
44135638,76B461DCE4953C20228BDA32B94EEF9C,0,0,0,0,neodev,,,,,,,0,,1.0,0
44164525,4AFB389FCA07BEABD484BCC6EFBF03F5,0,0,0,0,neodev,,,,,,,0,,1.0,0
44219383,91FA2EF06D4778BCFD55B23693B99944,0,0,0,0,neodev,,,,,,,0,,1.0,0
44222862,6ED2B421E5C4E2560CAD5F2CDE485D23,0,0,0,0,neodev,,,,,,,0,,1.0,0
44249295,12451153,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44318076,12592621,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44318590,F74954109500CEB6807A1C1B93AA3314,3,0,0,0,neodev,VEN,13,Barquisimeto,190.73.40.132,,,0,,1.0,90
44322140,420B9E88D97E8F955B2F430C4460AB1B,0,0,0,0,neodev,,,,,,,0,,1.0,0
44322809,E1EEEBAD7447D7ADD484BCC6EFBF03F5,0,0,0,0,neodev,,,,,,,0,,1.0,0
44324141,95DFC8FFB45275AF494FC5F3416EDE71,20,0,0,0,neodev,UKR,25,Uzhgorod,194.44.151.213,,,0,,1.0,300
44392447,45BF709DE1940FB9204CFC72B9696897,0,0,0,0,neodev,,,,,,,0,,1.0,0
44403422,398756B9C1B9A2CADEC62BDF2B4C9E80,0,0,0,0,neodev,,,,,,,0,,1.0,0
44423530,12775986,5,0,0,0,clixsense,VEN,15,Aricagua,190.75.42.174,,,0,,1.0,300
44432783,11641845,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44446413,5ABCC92C4222CC826B390050D52FDAD3,0,0,0,0,neodev,,,,,,,0,,1.0,0
44502282,A0700683FCB88FECB0D4CB6DCC18E8F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
44510146,12944192,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44531200,3B2FA5AFEA666675999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0
44537782,F1603CB26ED104396E334AF42C1D2A3F,0,0,0,0,neodev,,,,,,,0,,1.0,0
44577724,78E06E9E105AC0BB4B7AEA85440565A3,5,0,0,0,neodev,PER,08,Cusco,179.6.34.25,,,0,,1.0,300
44591122,13108882,5,0,0,0,clixsense,UKR,04,Pyatikhatki,91.227.150.14,,,0,,1.0,0
44732169,13410569,5,0,0,0,clixsense,POL,78,Warsaw,5.173.161.16,,,0,,1.0,0
44755834,A9D9DD9EE5FDCD8E3BE56A74FD3D6324,0,0,0,0,neodev,,,,,,,0,,1.0,0
44758806,196B791A159FBE07BE5B53C0735AAA92,5,0,0,0,neodev,VEN,25,Caracas,186.167.244.148,,,0,,1.0,300
44761816,B5EF108A0837CC90951EB4356D7835FF,0,0,0,0,neodev,,,,,,,0,,1.0,0
44823534,465B74F30868E270B6CB1911CE467178,0,0,0,0,neodev,,,,,,,0,,1.0,0
44833585,E115A04F41DA10A5E072395DC2023399,0,0,0,0,neodev,,,,,,,0,,1.0,0
44848046,13612496,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44879128,13673852,5,0,0,0,clixsense,VEN,25,Caracas,186.167.248.73,,,0,,1.0,0
44939197,E468027C72F07AD91469C240903A77DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
44957116,wilke,0,0,0,0,getpaid,,,,,,,0,,1.0,0
45011048,CBBC2027F8D520FF8FB2D67A827566BC,5,0,0,0,neodev,VEN,07,Valencia,201.211.119.89,,,0,,1.0,300
45024159,14002892,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45029834,14016530,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45033830,14025252,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45034178,14027094,5,0,0,0,clixsense,RUS,73,Kazan,87.117.185.64,,,0,,1.0,300
45068382,F86E3DA6E10DB7704B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
45078199,4466634C16A81431472838DCC118E03B,0,0,0,0,neodev,,,,,,,0,,1.0,0
45090447,22834534950D38D1E072395DC2023399,0,0,0,0,neodev,,,,,,,0,,1.0,0
45091964,14194127,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45101169,4EA355BE7EF5B1E02EFD2A28AE2C3FB7,0,0,0,0,neodev,,,,,,,0,,1.0,0
45129852,D5618CC36687AEC6EEFE8AB986B65DBB,0,0,0,0,neodev,,,,,,,0,,1.0,0
45137153,119,0,0,0,0,feca,,,,,,,0,,1.0,0
45139395,A923D09390CE00E74B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
45155800,242,10,0,0,0,feca,SRB,00,Belgrade,185.37.27.57,,,0,,1.0,300
45156664,513,25,0,0,0,feca,VEN,25,Caracas,190.77.37.70,,,0,,1.0,400
45158697,928,0,0,0,0,feca,,,,,,,0,,1.0,0
45158704,934,0,0,0,0,feca,,,,,,,0,,1.0,0
45158833,1091,0,0,0,0,feca,,,,,,,0,,1.0,0
45158891,1121,0,0,0,0,feca,,,,,,,0,,1.0,0
45159116,1291,3,0,0,0,feca,RUS,38,Krasnodar,178.155.4.255,,,0,,1.0,180
45160137,1811,12,0,0,0,feca,VEN,15,Aricagua,190.75.42.174,,,0,,1.0,210
45160504,1982,6,0,0,0,feca,SRB,00,Leskovac,178.149.140.105,,,0,,1.0,180
45161051,2186,0,0,0,0,feca,,,,,,,0,,1.0,0
45161651,2503,0,0,0,0,feca,,,,,,,0,,1.0,0
45162361,2795,0,0,0,0,feca,,,,,,,0,,1.0,0
45162666,14405795,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45162973,2961,0,0,0,0,feca,,,,,,,0,,1.0,0
45163668,3148,0,0,0,0,feca,,,,,,,0,,1.0,0
45164920,3555,0,0,0,0,feca,,,,,,,0,,1.0,0
45165094,3602,0,0,0,0,feca,,,,,,,0,,1.0,0
45166572,3939,5,0,0,0,feca,BIH,03,Brcko,31.223.132.29,,,0,,1.0,300
45169521,4585,0,0,0,0,feca,,,,,,,0,,1.0,0
45171468,5058,0,0,0,0,feca,,,,,,,0,,1.0,0
45172696,5361,0,0,0,0,feca,,,,,,,0,,1.0,0
45173566,BFD5B0F457ABF5D130A97108728B0765,0,0,0,0,neodev,,,,,,,0,,1.0,0
45173738,5696,0,0,0,0,feca,,,,,,,0,,1.0,0
45173767,5714,0,0,0,0,feca,,,,,,,0,,1.0,0
45173867,5763,0,0,0,0,feca,,,,,,,0,,1.0,0
45178448,14461205,5,0,0,0,clixsense,USA,VA,Manassas,172.241.239.148,,,0,,1.0,0
45182169,8820,0,0,0,0,feca,,,,,,,0,,1.0,0
45184311,9428,0,0,0,0,feca,,,,,,,0,,1.0,0
45185034,9982,0,0,0,0,feca,,,,,,,0,,1.0,0
45185068,9985,0,0,0,0,feca,,,,,,,0,,1.0,0
45187836,10109,0,0,0,0,feca,,,,,,,0,,1.0,0
45188567,11634,0,0,0,0,feca,,,,,,,0,,1.0,0
45188856,8931,0,0,0,0,feca,,,,,,,0,,1.0,0
45189002,11897,0,0,0,0,feca,,,,,,,0,,1.0,0
45189103,11953,5,0,0,0,feca,PSE,00,Gaza,188.161.80.137,,,0,,1.0,0
45190671,ECF5641CEB5BAC34FD55B23693B99944,0,0,0,0,neodev,,,,,,,0,,1.0,0
45191735,13406,0,0,0,0,feca,,,,,,,0,,1.0,0
45192464,13602,0,0,0,0,feca,,,,,,,0,,1.0,0
45194241,13964,0,0,0,0,feca,,,,,,,0,,1.0,0
45195403,14385,0,0,0,0,feca,,,,,,,0,,1.0,0
45207198,12226,0,0,0,0,feca,,,,,,,0,,1.0,0
45215691,9890350E3480B0E06B390050D52FDAD3,5,0,0,0,neodev,VEN,13,Barquisimeto,200.84.1.106,,,0,,1.0,300
45219214,20402,5,0,0,0,feca,RUS,70,Stavropol',5.138.63.106,,,0,,1.0,0
45221754,14594698,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45224817,9EA3EFD843F50E5230A97108728B0765,0,0,0,0,neodev,,,,,,,0,,1.0,0
45228118,7BD29061A73A93725355075356E29B0C,5,0,0,0,neodev,VEN,20,Táriba,186.88.174.195,,,0,,1.0,0
45231415,14603,0,0,0,0,feca,,,,,,,0,,1.0,0
45232464,24052,8,0,0,0,feca,VEN,25,Caracas,186.93.146.234,,,0,,1.0,240
45236911,25222,5,0,0,0,feca,USA,IL,Chicago,23.81.152.163,,,0,,1.0,0
45236941,25238,0,0,0,0,feca,,,,,,,0,,1.0,0
45239287,38F6FDC24C3B874F890DB111AF121511,0,0,0,0,neodev,,,,,,,0,,1.0,0
45242057,26527,12,0,0,0,feca,RUS,70,Stavropol',5.138.63.106,,,0,,1.0,210
45242732,3161,0,0,0,0,imerit_india,,,,,,,0,,1.0,0
45247647,27857,0,0,0,0,feca,,,,,,,0,,1.0,0
45248565,28103,0,0,0,0,feca,,,,,,,0,,1.0,0
45256642,30237,5,0,0,0,feca,RUS,48,Moscow,109.248.222.177,,,0,,1.0,0
45256649,30243,5,0,0,0,feca,RUS,48,Moscow,109.248.222.37,,,0,,1.0,300
45256900,30321,0,0,0,0,feca,,,,,,,0,,1.0,0
45257630,30498,0,0,0,0,feca,,,,,,,0,,1.0,0
45261961,31566,0,0,0,0,feca,,,,,,,0,,1.0,0
45265152,32386,15,0,0,0,feca,POL,78,Warsaw,5.173.168.57,,,0,,1.0,300
45268946,33324,0,0,0,0,feca,,,,,,,0,,1.0,0
45286700,37853,0,0,0,0,feca,,,,,,,0,,1.0,0
45293857,14811249,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45301675,41408,10,0,0,0,feca,VEN,25,Caracas,45.230.171.93,,,0,,1.0,300
45308563,43363,10,0,0,0,feca,VEN,15,Aricagua,190.75.42.174,,,0,,1.0,300
45311924,44606,0,0,0,0,feca,,,,,,,0,,1.0,0
45312673,D8CD9450C490592287D9602DE7E4D81B,10,0,0,0,neodev,UKR,25,Uzhgorod,194.44.151.213,,,0,,1.0,300
45313062,14868798,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45331838,FB1B541A7EF8FE605A177E0B4883CD7E,0,0,0,0,neodev,,,,,,,0,,1.0,0
45334226,50145,0,0,0,0,feca,,,,,,,0,,1.0,0
45334832,50260,0,0,0,0,feca,,,,,,,0,,1.0,0
45340783,51609,0,0,0,0,feca,,,,,,,0,,1.0,0
45356720,55045,10,0,0,0,feca,RUS,48,Moscow,79.165.65.86,,,0,,1.0,300
45362654,57039,0,0,0,0,feca,,,,,,,0,,1.0,0
45363088,57146,5,0,0,0,feca,POL,78,Warsaw,37.47.63.131,,,0,,1.0,0
45365190,57826,0,0,0,0,feca,,,,,,,0,,1.0,0
45371963,59821,5,0,0,0,feca,RUS,70,Stavropol',5.138.63.106,,,0,,1.0,0
45374029,60332,0,0,0,0,feca,,,,,,,0,,1.0,0
45376768,15087584,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45386484,63570,0,0,0,0,feca,,,,,,,0,,1.0,0
45389338,64350,0,0,0,0,feca,,,,,,,0,,1.0,0
45394111,35D8BB528E0B9B004871439227C458B1,0,0,0,0,neodev,,,,,,,0,,1.0,0
45399302,66721,0,0,0,0,feca,,,,,,,0,,1.0,0
45400768,66938,0,0,0,0,feca,,,,,,,0,,1.0,0
45401800,A080ABBEF37AA0DF228BDA32B94EEF9C,0,0,0,0,neodev,,,,,,,0,,1.0,0
45405649,7A9CD76FB4CE1A1ECE3844F281772807,0,0,0,0,neodev,,,,,,,0,,1.0,0
45408370,64520864,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45413012,9C89178465D0CC83710AB5506CDE15E0,0,0,0,0,neodev,,,,,,,0,,1.0,0
45413611,855E142DB711F0A6EEFE8AB986B65DBB,2,0,0,0,neodev,VEN,25,Caracas,186.95.88.189,,,0,,1.0,120
45414402,99A2F063681B3F7F544E98A5532E411B,5,0,0,0,neodev,VEN,23,Maracaibo,186.93.4.109,,,0,,1.0,0
45415934,64758562,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45424216,0C623A717C436CFFEEFE8AB986B65DBB,0,0,0,0,neodev,,,,,,,0,,1.0,0
45424400,75010,0,0,0,0,feca,,,,,,,0,,1.0,0
45426116,75418,0,0,0,0,feca,,,,,,,0,,1.0,0
45427132,75658,0,0,0,0,feca,,,,,,,0,,1.0,0
45438416,79485,0,0,0,0,feca,,,,,,,0,,1.0,0
45442859,ED128430AB55C9F0667AD9B74FE239D0,0,0,0,0,neodev,,,,,,,0,,1.0,0
45445424,82027,0,0,0,0,feca,,,,,,,0,,1.0,0
45448139,ED94DF4B4E4FA60DDE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
45450963,84252,0,0,0,0,feca,,,,,,,0,,1.0,0
45451591,84584,0,0,0,0,feca,,,,,,,0,,1.0,0
45453822,85341,0,0,0,0,feca,,,,,,,0,,1.0,0
45454998,85695,0,0,0,0,feca,,,,,,,0,,1.0,0
45456415,86233,0,0,0,0,feca,,,,,,,0,,1.0,0
45458642,86843,10,0,0,0,feca,VEN,15,Aricagua,190.75.42.174,,,0,,1.0,300
45474934,92226,0,0,0,0,feca,,,,,,,0,,1.0,0
45476888,66027743,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45483814,95117,0,0,0,0,feca,,,,,,,0,,1.0,0
45485650,95566,5,0,0,0,feca,VEN,25,Caracas,190.77.37.70,,,0,,1.0,0
45486395,F15BCBB379EC1A1311A1B4E358E036AF,0,0,0,0,neodev,,,,,,,0,,1.0,0
45486427,95962,5,0,0,0,feca,VEN,25,Caracas,201.209.224.79,,,0,,1.0,0
45494467,99333,5,0,0,0,feca,MDA,57,Chisinau,92.115.85.203,,,0,,1.0,300
45494813,99020,5,0,0,0,feca,EGY,11,Cairo,41.38.122.188,,,0,,1.0,0
45501529,101449,0,0,0,0,feca,,,,,,,0,,1.0,0
45511443,103585,11,0,0,0,feca,VEN,05,Barinas,186.88.51.56,,,0,,1.0,300
45514232,66781897,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45526060,95752,10,0,0,0,feca,VEN,15,Aricagua,190.75.42.174,,,0,,1.0,300
45527918,107351,0,0,0,0,feca,,,,,,,0,,1.0,0
45535046,108669,0,0,0,0,feca,,,,,,,0,,1.0,0
45535049,108668,0,0,0,0,feca,,,,,,,0,,1.0,0
45535810,108885,0,0,0,0,feca,,,,,,,0,,1.0,0
45536137,108965,15,0,0,0,feca,RUS,54,Omsk,81.23.204.9,,,0,,1.0,300
45541333,43627B56F63FF47CEBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
45544038,111253,0,0,0,0,feca,,,,,,,0,,1.0,0
45544501,111385,0,0,0,0,feca,,,,,,,0,,1.0,0
45544742,silent_tears065,0,0,0,0,oaaapay,,,,,,,0,,1.0,0
45555745,C2518860DF974AB1514FB4CA2928E334,0,0,0,0,neodev,,,,,,,0,,1.0,0
45558072,115196,0,0,0,0,feca,,,,,,,0,,1.0,0
45561480,67757606,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45563122,116326,5,0,0,0,feca,SRB,00,Leskovac,178.149.140.105,,,0,,1.0,300
45567834,5264CAA3E84433E10CAD5F2CDE485D23,0,0,0,0,neodev,,,,,,,0,,1.0,0
45573244,68022332,0,0,0,0,clixsense,,,,,,,0,,1.0,0
45581496,120724,5,0,0,0,feca,VEN,02,Bergantín,186.89.250.149,,,0,,1.0,300
45582810,121097,0,0,0,0,feca,,,,,,,0,,1.0,0
45597159,124356,0,0,0,0,feca,,,,,,,0,,1.0,0
45597712,124665,0,0,0,0,feca,,,,,,,0,,1.0,0
45598105,124936,0,0,0,0,feca,,,,,,,0,,1.0,0
45598228,124921,0,0,0,0,feca,,,,,,,0,,1.0,0
45598299,124991,0,0,0,0,feca,,,,,,,0,,1.0,0
45598506,125187,0,0,0,0,feca,,,,,,,0,,1.0,0
45598877,125385,0,0,0,0,feca,,,,,,,0,,1.0,0
45599464,125782,0,0,0,0,feca,,,,,,,0,,1.0,0
45601324,126839,11,0,0,0,feca,USA,GA,Atlanta,89.187.170.131,,,0,,1.0,300
45602465,127520,0,0,0,0,feca,,,,,,,0,,1.0,0
45602504,127551,0,0,0,0,feca,,,,,,,0,,1.0,0
45613274,130302,5,0,0,0,feca,MDA,57,Chisinau,92.115.85.203,,,0,,1.0,0
45615590,130878,10,0,0,0,feca,VEN,19,Altagracia,186.89.221.73,,,0,,1.0,300
45621590,130927,0,0,0,0,feca,,,,,,,0,,1.0,0
45627065,133577,0,0,0,0,feca,,,,,,,0,,1.0,0
45633254,135108,5,0,0,0,feca,USA,IL,Chicago,23.81.152.163,,,0,,1.0,0
45633563,135131,0,0,0,0,feca,,,,,,,0,,1.0,0
45635217,17F73D42D1B5A761EEFE8AB986B65DBB,0,0,0,0,neodev,,,,,,,0,,1.0,0
45646076,138236,0,0,0,0,feca,,,,,,,0,,1.0,0
45646877,67867,0,0,0,0,feca,,,,,,,0,,1.0,0
45649614,139045,19,0,0,0,feca,USA,GA,Atlanta,89.187.170.131,,,0,,1.0,285
45653350,139960,0,0,0,0,feca,,,,,,,0,,1.0,0
45654252,140182,0,0,0,0,feca,,,,,,,0,,1.0,0
45658808,141615,0,0,0,0,feca,,,,,,,0,,1.0,0
45661618,142752,0,0,0,0,feca,,,,,,,0,,1.0,0
45663796,143557,0,0,0,0,feca,,,,,,,0,,1.0,0
45665770,144043,0,0,0,0,feca,,,,,,,0,,1.0,0
45671123,145021,0,0,0,0,feca,,,,,,,0,,1.0,0
45671576,145128,5,0,0,0,feca,USA,VA,Manassas,23.105.1.250,,,0,,1.0,0
45674187,145591,0,0,0,0,feca,,,,,,,0,,1.0,0
45679965,146710,0,0,0,0,feca,,,,,,,0,,1.0,0
45680005,146727,0,0,0,0,feca,,,,,,,0,,1.0,0
45680008,146728,0,0,0,0,feca,,,,,,,0,,1.0,0
45682388,147248,0,0,0,0,feca,,,,,,,0,,1.0,0
45691576,148438,0,0,0,0,feca,,,,,,,0,,1.0,0
45691648,148732,0,0,0,0,feca,,,,,,,0,,1.0,0
45692151,59868,0,0,0,0,feca,,,,,,,0,,1.0,0
45697374,149709,0,0,0,0,feca,,,,,,,0,,1.0,0
45698683,149905,10,0,0,0,feca,VNM,92,Lai Châu,14.188.82.199,,,0,,1.0,300
45699187,150019,0,0,0,0,feca,,,,,,,0,,1.0,0
45699310,150042,5,0,0,0,feca,EGY,11,Cairo,156.215.116.74,,,0,,1.0,300
45699516,150082,20,0,0,0,feca,VEN,25,Caracas,201.209.224.79,,,0,,1.0,300
45701790,71729535,30,0,0,0,clixsense,VEN,11,Agua Salada,186.91.78.211,,,0,,1.0,600
