_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,what_is_the_authors_sentiment_feeling_in_this_text_or_what_emotion_does_this_text_convey,tweet_emotion,tweet_id,tweet_text,what_is_the_authors_sentiment_feeling_in_this_text_or_what_emotion_does_this_text_convey_gold
2692385006,3/18/2020 20:48:30,false,5528433277,,3/18/2020 20:46:55,false,clixsense,0.8571,45695802,VEN,25,Caracas,190.79.117.47,3,fear,1236678661106888704,"You  win some , you  lose some , you  fear some .",
2692385006,3/18/2020 20:48:44,false,5528433661,,3/18/2020 20:48:22,false,clixsense,1.0,45024159,TUR,68,Ankara,176.43.216.218,3,fear,1236678661106888704,"You  win some , you  lose some , you  fear some .",
2692385007,3/18/2020 20:46:12,false,5528428387,,3/18/2020 20:45:51,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,3,fear,1236485607993405440,What if you could face  challenges with less  fear  amp ;  insecurities ? What is your  selfconfidence based on ?,
2692385007,3/18/2020 20:46:20,false,5528428710,,3/18/2020 20:45:52,false,feca,0.8889,45156664,VEN,25,Caracas,200.84.54.120,3,fear,1236485607993405440,What if you could face  challenges with less  fear  amp ;  insecurities ? What is your  selfconfidence based on ?,
2692385007,3/18/2020 20:46:45,false,5528429589,,3/18/2020 20:45:56,false,feca,0.875,45585766,BRA,30,Recife,186.223.147.45,3,fear,1236485607993405440,What if you could face  challenges with less  fear  amp ;  insecurities ? What is your  selfconfidence based on ?,
2692385008,3/18/2020 20:47:50,false,5528431786,,3/18/2020 20:47:30,false,neodev,0.7778,40196184,MKD,E2,Ohrid,79.141.127.41,3,fear,1236607756066590720,"Dark Mind  A short , disturbing , instrumental horror track .  horror  thriller  terror  film  theat…",
2692385008,3/18/2020 20:47:50,false,5528431790,,3/18/2020 20:47:29,false,feca,0.8182,45465814,USA,FL,Miami,173.44.48.19,3,fear,1236607756066590720,"Dark Mind  A short , disturbing , instrumental horror track .  horror  thriller  terror  film  theat…",
2692385008,3/18/2020 20:48:02,false,5528432239,,3/18/2020 20:47:29,false,clixsense,0.8333,45698176,USA,FL,Miami,173.44.36.169,4,fear,1236607756066590720,"Dark Mind  A short , disturbing , instrumental horror track .  horror  thriller  terror  film  theat…",
2692385009,3/18/2020 20:47:01,false,5528430197,,3/18/2020 20:46:37,false,clixsense,0.8462,44812982,TUR,71,Konya,176.240.100.89,1,fear,1236732103741620226,But have you actually tried just taking a bath ? ,
2692385009,3/18/2020 20:47:17,false,5528430736,,3/18/2020 20:46:38,false,feca,1.0,45601618,COL,02,Medellin,181.51.32.237,2,fear,1236732103741620226,But have you actually tried just taking a bath ? ,
2692385009,3/18/2020 20:47:38,false,5528431431,,3/18/2020 20:46:40,false,neodev,0.8571,33256761,VEN,25,Caracas,186.90.25.52,6,fear,1236732103741620226,But have you actually tried just taking a bath ? ,
2692385010,3/18/2020 20:46:54,false,5528429955,,3/18/2020 20:46:32,false,feca,0.8182,45465814,USA,FL,Miami,173.44.48.19,3,fear,1236521223502401539,let us GET THIS SHIZZ ROLLIN  ! ! !  twitchaffiliate  gruntstyle  Twitch  fearclan  fear  USMC  supportsmallstreamers  supports…,
2692385010,3/18/2020 20:47:02,false,5528430267,,3/18/2020 20:46:28,false,neodev,0.8889,45419705,VEN,25,Caracas,190.73.8.7,4,fear,1236521223502401539,let us GET THIS SHIZZ ROLLIN  ! ! !  twitchaffiliate  gruntstyle  Twitch  fearclan  fear  USMC  supportsmallstreamers  supports…,
2692385010,3/18/2020 20:50:19,false,5528436506,,3/18/2020 20:46:32,false,neodev,0.875,44311593,VEN,25,Caracas,190.142.253.189,4,fear,1236521223502401539,let us GET THIS SHIZZ ROLLIN  ! ! !  twitchaffiliate  gruntstyle  Twitch  fearclan  fear  USMC  supportsmallstreamers  supports…,
2692385011,3/18/2020 20:46:15,false,5528428536,,3/18/2020 20:45:56,false,clixsense,0.8462,44812982,TUR,71,Konya,176.240.100.89,3,fear,1236487604004143105," I learned that courage was not the absence of fear , but the triumph over it . The brave man is not he who does not feel afraid , but he who conquers that fear .  Nelson Mandela quotes  fear  triumph success",
2692385011,3/18/2020 20:46:37,false,5528429285,,3/18/2020 20:46:02,false,feca,1.0,45601618,COL,02,Medellin,181.51.32.237,3,fear,1236487604004143105," I learned that courage was not the absence of fear , but the triumph over it . The brave man is not he who does not feel afraid , but he who conquers that fear .  Nelson Mandela quotes  fear  triumph success",
2692385011,3/18/2020 20:47:27,false,5528431000,,3/18/2020 20:46:59,false,feca,0.8182,45465814,USA,FL,Miami,173.44.48.19,6,fear,1236487604004143105," I learned that courage was not the absence of fear , but the triumph over it . The brave man is not he who does not feel afraid , but he who conquers that fear .  Nelson Mandela quotes  fear  triumph success",
2692385012,3/18/2020 20:47:59,false,5528432086,,3/18/2020 20:47:37,false,clixsense,1.0,45666558,VEN,25,Caracas,186.167.248.139,3,fear,1236541783590547456, Permission to  fail is the concept that I developed and believed for long now because I think it is more effective way towards success . One has to let go of  fear of being a  failure in order to become  successful . Failure is a step closer to success .,
2692385012,3/18/2020 20:48:50,false,5528433830,,3/18/2020 20:48:23,false,feca,0.9,45195403,SRB,00,Belgrade,77.243.23.59,5,fear,1236541783590547456, Permission to  fail is the concept that I developed and believed for long now because I think it is more effective way towards success . One has to let go of  fear of being a  failure in order to become  successful . Failure is a step closer to success .,
2692385012,3/18/2020 20:51:25,false,5528438445,,3/18/2020 20:51:02,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,1,fear,1236541783590547456, Permission to  fail is the concept that I developed and believed for long now because I think it is more effective way towards success . One has to let go of  fear of being a  failure in order to become  successful . Failure is a step closer to success .,
2692385013,3/18/2020 20:46:30,false,5528429054,,3/18/2020 20:46:03,false,feca,0.8182,45465814,USA,FL,Miami,173.44.48.19,3,fear,1236693837227188227,Dreaded Tales : A Short  Horror Story Collection  paranormal 👻  psychological  fear 😱  slasher 🔪  zombies 🧟‍♂️🧟‍♀️  superna…,
2692385013,3/18/2020 20:46:46,false,5528429673,,3/18/2020 20:46:06,false,feca,0.9,45195403,SRB,00,Belgrade,77.243.23.59,3,fear,1236693837227188227,Dreaded Tales : A Short  Horror Story Collection  paranormal 👻  psychological  fear 😱  slasher 🔪  zombies 🧟‍♂️🧟‍♀️  superna…,
2692385013,3/18/2020 20:47:16,false,5528430686,,3/18/2020 20:46:05,false,neodev,1.0,43650017,VEN,25,Caracas,186.89.16.215,3,fear,1236693837227188227,Dreaded Tales : A Short  Horror Story Collection  paranormal 👻  psychological  fear 😱  slasher 🔪  zombies 🧟‍♂️🧟‍♀️  superna…,
2692385014,3/18/2020 20:47:24,false,5528430917,,3/18/2020 20:46:44,false,neodev,0.8571,39111551,RUS,54,Omsk,92.124.141.76,3,fear,1236679720307175426,The Latest : Mideast stock markets sharply drop on  virus  fear  Mar 8  11:44 AM ET,
2692385014,3/18/2020 20:48:17,false,5528432796,,3/18/2020 20:46:42,false,clixsense,0.8571,44249295,TUR,38,Kayseri,88.230.27.112,3,fear,1236679720307175426,The Latest : Mideast stock markets sharply drop on  virus  fear  Mar 8  11:44 AM ET,
2692385014,3/18/2020 20:50:57,false,5528437637,,3/18/2020 20:50:26,false,feca,0.7143,45386484,EGY,11,Cairo,156.217.45.204,3,fear,1236679720307175426,The Latest : Mideast stock markets sharply drop on  virus  fear  Mar 8  11:44 AM ET,
2692385015,3/18/2020 20:47:39,false,5528431463,,3/18/2020 20:47:15,false,neodev,0.8889,45419705,VEN,25,Caracas,190.73.8.7,3,fear,1236633900916584450,"“ What I came to realize is that fear , that is the worst of it . that is the real enemy . So , get up , get out in the real world and you kick that bastard as hard you can right in the teeth. ”  Walter White .",
2692385015,3/18/2020 20:47:54,false,5528431955,,3/18/2020 20:47:13,false,feca,0.8333,45157591,RUS,51,Nizhniy Novgorod,83.102.234.19,3,fear,1236633900916584450,"“ What I came to realize is that fear , that is the worst of it . that is the real enemy . So , get up , get out in the real world and you kick that bastard as hard you can right in the teeth. ”  Walter White .",
2692385015,3/18/2020 20:48:13,false,5528432605,,3/18/2020 20:47:12,false,neodev,0.7143,44112574,VEN,13,Agua Viva,181.208.120.233,3,fear,1236633900916584450,"“ What I came to realize is that fear , that is the worst of it . that is the real enemy . So , get up , get out in the real world and you kick that bastard as hard you can right in the teeth. ”  Walter White .",
2692385016,3/18/2020 20:47:57,false,5528432032,,3/18/2020 20:47:31,false,feca,0.8889,45156664,VEN,25,Caracas,200.84.54.120,2,fear,1236456308938686464," Australia  amp ;  USA .. unhealthy selfish societies ⤵️ Ugly  hate  amp ;  Fear from  media , Governments  amp ; here we are .  auspol…",
2692385016,3/18/2020 20:48:20,false,5528432928,,3/18/2020 20:47:31,false,clixsense,1.0,45024159,TUR,68,Ankara,176.43.216.218,2,fear,1236456308938686464," Australia  amp ;  USA .. unhealthy selfish societies ⤵️ Ugly  hate  amp ;  Fear from  media , Governments  amp ; here we are .  auspol…",
2692385016,3/18/2020 20:48:40,false,5528433512,,3/18/2020 20:47:36,false,feca,0.8333,45541643,USA,IL,Chicago,23.81.152.163,2,fear,1236456308938686464," Australia  amp ;  USA .. unhealthy selfish societies ⤵️ Ugly  hate  amp ;  Fear from  media , Governments  amp ; here we are .  auspol…",
2692385017,3/18/2020 20:45:13,false,5528426519,,3/18/2020 20:44:53,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,3,fear,1236652580928925696," COVID19 will not kill us , but",
2692385017,3/18/2020 20:48:58,false,5528434057,,3/18/2020 20:48:21,false,feca,0.8182,45303376,USA,WA,Seattle,207.188.176.201,3,fear,1236652580928925696," COVID19 will not kill us , but",
2692385017,3/18/2020 21:38:11,false,5528517709,,3/18/2020 21:15:11,false,clixsense,1.0,34765129,UKR,25,Uzhgorod,37.52.140.161,3,fear,1236652580928925696," COVID19 will not kill us , but",
2692385018,3/18/2020 20:46:22,false,5528428787,,3/18/2020 20:45:49,false,neodev,0.8889,45419705,VEN,25,Caracas,190.73.8.7,5,fear,1236724941212585985,"📣 New Podcast !  Q  amp ; A  8  Curveball Efficiency , Should You Do Driveline , Velo Reads on a Budget  More  on",
2692385018,3/18/2020 20:46:31,false,5528429075,,3/18/2020 20:45:45,false,neodev,0.875,44311593,VEN,25,Caracas,190.142.253.189,4,fear,1236724941212585985,"📣 New Podcast !  Q  amp ; A  8  Curveball Efficiency , Should You Do Driveline , Velo Reads on a Budget  More  on",
2692385018,3/18/2020 20:46:40,false,5528429419,,3/18/2020 20:45:48,false,clixsense,0.8571,44249295,TUR,38,Kayseri,88.230.27.112,1,fear,1236724941212585985,"📣 New Podcast !  Q  amp ; A  8  Curveball Efficiency , Should You Do Driveline , Velo Reads on a Budget  More  on",
2692385019,3/18/2020 20:46:54,false,5528429950,,3/18/2020 20:46:32,false,feca,0.8182,45465814,USA,FL,Miami,173.44.48.19,3,fear,1236684116571099138, fear is fucked up !  spirit is REAL,
2692385019,3/18/2020 20:47:02,false,5528430259,,3/18/2020 20:46:28,false,neodev,0.8889,45419705,VEN,25,Caracas,190.73.8.7,2,fear,1236684116571099138, fear is fucked up !  spirit is REAL,
2692385019,3/18/2020 20:50:19,false,5528436508,,3/18/2020 20:46:32,false,neodev,0.875,44311593,VEN,25,Caracas,190.142.253.189,4,fear,1236684116571099138, fear is fucked up !  spirit is REAL,
2692385020,3/18/2020 20:46:54,false,5528429941,,3/18/2020 20:46:32,false,feca,0.8182,45465814,USA,FL,Miami,173.44.48.19,6,fear,1236674725826506752,"Okay . Normal . Living with most Welcome to my world ,",
2692385020,3/18/2020 20:47:02,false,5528430264,,3/18/2020 20:46:28,false,neodev,0.8889,45419705,VEN,25,Caracas,190.73.8.7,2,fear,1236674725826506752,"Okay . Normal . Living with most Welcome to my world ,",
2692385020,3/18/2020 20:50:19,false,5528436504,,3/18/2020 20:46:32,false,neodev,0.875,44311593,VEN,25,Caracas,190.142.253.189,5,fear,1236674725826506752,"Okay . Normal . Living with most Welcome to my world ,",
2692385021,3/18/2020 20:46:42,false,5528429457,,3/18/2020 20:45:43,false,clixsense,0.8571,45695802,VEN,25,Caracas,190.79.117.47,1,happy,1236018521836052480,Fridaycuckoo mood .,
2692385021,3/18/2020 20:48:56,false,5528433975,,3/18/2020 20:48:24,false,feca,1.0,45158821,PER,13,Trujillo,190.237.60.6,5,happy,1236018521836052480,Fridaycuckoo mood .,
2692385021,3/18/2020 21:23:39,false,5528493600,,3/18/2020 21:15:57,false,neodev,0.8333,45409983,VEN,14,Mérida,186.95.141.158,1,happy,1236018521836052480,Fridaycuckoo mood .,
2692385022,3/18/2020 20:47:01,false,5528430205,,3/18/2020 20:46:37,false,clixsense,0.8462,44812982,TUR,71,Konya,176.240.100.89,5,happy,1237062388651827200,Major throwback ... missing those days .  peace  love  life  nature  happiness  photography  meditation  art  joy  instagood  happy  god  faith  music  hope  instagram  travel  yoga  freedom  motivation  inspiration…,
2692385022,3/18/2020 20:47:17,false,5528430729,,3/18/2020 20:46:38,false,feca,1.0,45601618,COL,02,Medellin,181.51.32.237,1,happy,1237062388651827200,Major throwback ... missing those days .  peace  love  life  nature  happiness  photography  meditation  art  joy  instagood  happy  god  faith  music  hope  instagram  travel  yoga  freedom  motivation  inspiration…,
2692385022,3/18/2020 20:47:38,false,5528431425,,3/18/2020 20:46:40,false,neodev,0.8571,33256761,VEN,25,Caracas,186.90.25.52,5,happy,1237062388651827200,Major throwback ... missing those days .  peace  love  life  nature  happiness  photography  meditation  art  joy  instagood  happy  god  faith  music  hope  instagram  travel  yoga  freedom  motivation  inspiration…,
2692385023,3/18/2020 20:45:49,false,5528427586,,3/18/2020 20:45:15,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,2,happy,1238578982926405632,Smaller churches face bigger problems .  Image credit : Saul LoebAFP via Getty Images ,
2692385023,3/18/2020 20:45:50,false,5528427603,,3/18/2020 20:45:12,false,feca,0.8889,45156664,VEN,25,Caracas,200.84.54.120,2,happy,1238578982926405632,Smaller churches face bigger problems .  Image credit : Saul LoebAFP via Getty Images ,
2692385023,3/18/2020 20:46:09,false,5528428311,,3/18/2020 20:45:21,false,neodev,0.7778,40196184,MKD,E2,Ohrid,79.141.127.41,3,happy,1238578982926405632,Smaller churches face bigger problems .  Image credit : Saul LoebAFP via Getty Images ,
2692385024,3/18/2020 20:46:35,false,5528429194,,3/18/2020 20:46:17,false,clixsense,0.8462,44812982,TUR,71,Konya,176.240.100.89,2,happy,1235171802869006337,let us keep it pushing,
2692385024,3/18/2020 20:47:10,false,5528430464,,3/18/2020 20:46:17,false,neodev,0.7143,44112574,VEN,13,Agua Viva,181.208.120.233,2,happy,1235171802869006337,let us keep it pushing,
2692385024,3/18/2020 20:47:22,false,5528430847,,3/18/2020 20:46:14,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,4,happy,1235171802869006337,let us keep it pushing,
2692385025,3/18/2020 20:47:43,false,5528431557,,3/18/2020 20:47:23,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,1,happy,1236755483991605249,"A true friend stay forever beyond words , distance , time .  love  royal  unconditional  joy  happiness  nature  travel  twitt…",
2692385025,3/18/2020 20:47:48,false,5528431734,,3/18/2020 20:47:19,false,feca,1.0,45601618,COL,02,Medellin,181.51.32.237,1,happy,1236755483991605249,"A true friend stay forever beyond words , distance , time .  love  royal  unconditional  joy  happiness  nature  travel  twitt…",
2692385025,3/18/2020 20:48:43,false,5528433630,,3/18/2020 20:47:18,false,neodev,1.0,43650017,VEN,25,Caracas,186.89.16.215,1,happy,1236755483991605249,"A true friend stay forever beyond words , distance , time .  love  royal  unconditional  joy  happiness  nature  travel  twitt…",
2692385026,3/18/2020 20:47:59,false,5528432089,,3/18/2020 20:47:37,false,clixsense,1.0,45666558,VEN,25,Caracas,186.167.248.139,1,happy,1235921043145060353,Just a Happy doggy and an open field ❤️,
2692385026,3/18/2020 20:48:50,false,5528433833,,3/18/2020 20:48:23,false,feca,0.9,45195403,SRB,00,Belgrade,77.243.23.59,1,happy,1235921043145060353,Just a Happy doggy and an open field ❤️,
2692385026,3/18/2020 20:51:25,false,5528438452,,3/18/2020 20:51:02,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,1,happy,1235921043145060353,Just a Happy doggy and an open field ❤️,
2692385027,3/18/2020 20:46:32,false,5528429130,,3/18/2020 20:46:10,false,feca,0.8182,45303376,USA,WA,Seattle,207.188.176.201,1,happy,1234144985051729921,Good night 🌃,
2692385027,3/18/2020 20:46:45,false,5528429580,,3/18/2020 20:46:11,false,neodev,0.7778,40196184,MKD,E2,Ohrid,79.141.127.41,5,happy,1234144985051729921,Good night 🌃,
2692385027,3/18/2020 20:48:29,false,5528433271,,3/18/2020 20:47:42,false,feca,0.8571,45602765,USA,NY,New York,23.108.18.200,1,happy,1234144985051729921,Good night 🌃,
2692385028,3/18/2020 20:45:57,false,5528427808,,3/18/2020 20:45:34,false,feca,0.8182,45465814,USA,FL,Miami,173.44.48.19,1,happy,1238543908914835456,Thought of the day  good thought,
2692385028,3/18/2020 20:46:00,false,5528427932,,3/18/2020 20:45:27,false,feca,0.9,45195403,SRB,00,Belgrade,77.243.23.59,5,happy,1238543908914835456,Thought of the day  good thought,
2692385028,3/18/2020 20:46:23,false,5528428844,,3/18/2020 20:45:34,false,feca,1.0,45456753,USA,AZ,Phoenix,23.81.61.156,1,happy,1238543908914835456,Thought of the day  good thought,
2692385029,3/18/2020 20:46:57,false,5528430064,,3/18/2020 20:46:22,false,neodev,0.7143,44380897,VEN,04,Maracay,190.38.40.246,1,happy,1236997812895789058,Gm folks  blessings  love  blessed  god  faith  peace  life  happiness  grateful  family  gratitude  jesus  motivation  thankful  happy  prayer  joy  inspiration  positivevibes  happynewyear  godisgood  pray…,
2692385029,3/18/2020 20:47:27,false,5528430989,,3/18/2020 20:46:22,false,feca,0.8889,45156664,VEN,25,Caracas,200.84.54.120,1,happy,1236997812895789058,Gm folks  blessings  love  blessed  god  faith  peace  life  happiness  grateful  family  gratitude  jesus  motivation  thankful  happy  prayer  joy  inspiration  positivevibes  happynewyear  godisgood  pray…,
2692385029,3/18/2020 20:48:05,false,5528432334,,3/18/2020 20:46:26,false,feca,1.0,45456753,USA,AZ,Phoenix,23.81.61.156,5,happy,1236997812895789058,Gm folks  blessings  love  blessed  god  faith  peace  life  happiness  grateful  family  gratitude  jesus  motivation  thankful  happy  prayer  joy  inspiration  positivevibes  happynewyear  godisgood  pray…,
2692385030,3/18/2020 20:45:33,false,5528427178,,3/18/2020 20:44:51,false,clixsense,0.8462,44812982,TUR,71,Konya,176.240.100.89,1,happy,1236218728892809221,Very nice presentation last nite Fola with Herlin Riley ’ s cousin Mister James Andrews the brother of “ …,
2692385030,3/18/2020 20:45:36,false,5528427263,,3/18/2020 20:44:51,false,neodev,0.875,44311593,VEN,25,Caracas,190.142.253.189,5,happy,1236218728892809221,Very nice presentation last nite Fola with Herlin Riley ’ s cousin Mister James Andrews the brother of “ …,
2692385030,3/18/2020 20:46:30,false,5528429062,,3/18/2020 20:44:46,false,feca,0.7143,45386484,EGY,11,Cairo,156.217.45.204,1,happy,1236218728892809221,Very nice presentation last nite Fola with Herlin Riley ’ s cousin Mister James Andrews the brother of “ …,
2692385031,3/18/2020 20:45:49,false,5528427580,,3/18/2020 20:45:15,false,feca,1.0,45445424,ARG,07,Buenos Aires,24.232.119.145,1,happy,1238555598024736776," peter  mccormack ,  host of  “ what  bitcoin  did , ”  discusses what makes a",
2692385031,3/18/2020 20:45:50,false,5528427604,,3/18/2020 20:45:12,false,feca,0.8889,45156664,VEN,25,Caracas,200.84.54.120,4,happy,1238555598024736776," peter  mccormack ,  host of  “ what  bitcoin  did , ”  discusses what makes a",
2692385031,3/18/2020 20:46:09,false,5528428298,,3/18/2020 20:45:21,false,neodev,0.7778,40196184,MKD,E2,Ohrid,79.141.127.41,3,happy,1238555598024736776," peter  mccormack ,  host of  “ what  bitcoin  did , ”  discusses what makes a",
2692385032,3/18/2020 20:47:52,false,5528431871,,3/18/2020 20:47:38,false,clixsense,0.8462,44812982,TUR,71,Konya,176.240.100.89,1,happy,1234066435531395073,"La multi ani de  martisor 💐Sa aveti o primavara minunata ! Happy  springtime 🦋 In Romania we celebrate the beginning of  springtime today , when the nature blossoms it is",
2692385032,3/18/2020 20:48:18,false,5528432828,,3/18/2020 20:47:39,false,feca,0.9,45195403,SRB,00,Belgrade,77.243.23.59,4,happy,1234066435531395073,"La multi ani de  martisor 💐Sa aveti o primavara minunata ! Happy  springtime 🦋 In Romania we celebrate the beginning of  springtime today , when the nature blossoms it is",
2692385032,3/18/2020 20:48:32,false,5528433324,,3/18/2020 20:47:43,false,neodev,1.0,44219383,VEN,04,Santa Cruz,190.198.7.122,4,happy,1234066435531395073,"La multi ani de  martisor 💐Sa aveti o primavara minunata ! Happy  springtime 🦋 In Romania we celebrate the beginning of  springtime today , when the nature blossoms it is",
2692385033,3/18/2020 20:47:25,false,5528430933,,3/18/2020 20:46:49,false,feca,0.875,45585766,BRA,30,Recife,186.223.147.45,1,happy,1235233874059440128,CLINK ! Connect with people with similar journeys as you ! Join our support group ! Log into Facebook  Facebook,
2692385033,3/18/2020 20:47:37,false,5528431354,,3/18/2020 20:46:48,false,feca,0.9,45195403,SRB,00,Belgrade,77.243.23.59,5,happy,1235233874059440128,CLINK ! Connect with people with similar journeys as you ! Join our support group ! Log into Facebook  Facebook,
2692385033,3/18/2020 20:48:01,false,5528432189,,3/18/2020 20:46:54,false,neodev,0.8333,44403422,VEN,07,Guacara,186.89.109.185,5,happy,1235233874059440128,CLINK ! Connect with people with similar journeys as you ! Join our support group ! Log into Facebook  Facebook,
2692385034,3/18/2020 20:47:39,false,5528431465,,3/18/2020 20:47:15,false,neodev,0.8889,45419705,VEN,25,Caracas,190.73.8.7,1,happy,1235656859106693120, HappyFillTheBlank : Is it a person ? A song ? A place ?,
2692385034,3/18/2020 20:47:54,false,5528431957,,3/18/2020 20:47:13,false,feca,0.8333,45157591,RUS,51,Nizhniy Novgorod,83.102.234.19,2,happy,1235656859106693120, HappyFillTheBlank : Is it a person ? A song ? A place ?,
2692385034,3/18/2020 20:48:13,false,5528432603,,3/18/2020 20:47:12,false,neodev,0.7143,44112574,VEN,13,Agua Viva,181.208.120.233,6,happy,1235656859106693120, HappyFillTheBlank : Is it a person ? A song ? A place ?,
2692385035,3/18/2020 20:47:01,false,5528430192,,3/18/2020 20:46:37,false,clixsense,0.8462,44812982,TUR,71,Konya,176.240.100.89,1,happy,1234516446350200832,the latest podcast – the latest blog post –,
