tweet_id,tweet_full_text,tweet_lang,created_at
1237319831562657792,"RT @StanleyFCTrust: 🏟️We are settling in to our new home at our new sports hub!

📞Our new contact details are  01254 475013 and the address…",en,Tue Mar 10 10:10:10 +0000 2020
1237319097223909379,"RT @StanleyFCTrust: 🏟️We are settling in to our new home at our new sports hub!

📞Our new contact details are  01254 475013 and the address…",en,Tue Mar 10 10:07:15 +0000 2020
1237318072689668096,#Exciting! Students from @theleighutc prep for their final presentation for  #MadeInBluewater  inter school competition @LandsecGroup @TweetBluewater @AheadP_ship @iLongfield @LeighAcademy #recycling #environmentresponsible https://t.co/ha4cGJG4m3,en,Tue Mar 10 10:03:11 +0000 2020
1237317807181791232,"🏟️We are settling in to our new home at our new sports hub!

📞Our new contact details are  01254 475013 and the address is Accrington Stanley Community Trust, Stanley Sports Hub, Thorneyholme Road, Accrington BB5 6BD

#Newbulding #Exciting https://t.co/dMrZLZZpqP",en,Tue Mar 10 10:02:08 +0000 2020
1237317791507714048,Let day 2 commence! #futureleadrers #faceofthefutute #exciting #wearethefuture #studentnurse @SWANSLA https://t.co/X0QdFsE9OT,en,Tue Mar 10 10:02:04 +0000 2020
1237314900231442432,Fantastic look &amp; feel to this years @Jisc #digifest20 @ICC_Birmingham 👏👏👏👏 #exciting https://t.co/441EgHiRqB,en,Tue Mar 10 09:50:35 +0000 2020
1237314230061162497,"No time to #read long-winded #novels ?
This mini #novel with a fast-paced and #exciting #plot would be perfect for impatient and time-starved #readers. I finished it within #hours and won't mind picking up another. #goodread #CrimeFiction #Thriller #goodbook https://t.co/SVMMSsKtBT",en,Tue Mar 10 09:47:55 +0000 2020
1237313373890588672,"101 Followers ! Thanks $XDB army ! To the 200 we go !

#exciting #Q1",en,Tue Mar 10 09:44:31 +0000 2020
1237312817579134977,Waiting for a bunch of author copies of my book to arrive today so I can start sending them out. #exciting #writing #poetry,en,Tue Mar 10 09:42:18 +0000 2020
1237304423212298240,"Fell over yesterday morning and hurt my knees pretty badly. In the past I'd have wondered why so much blood, fluid, swelling and pain. Now as a student nurse I'm excited to see the stages of healing happening on myself! #exciting #studentnurse #timeschange",en,Tue Mar 10 09:08:57 +0000 2020
1237300912135249920,RT @LexoganArt: Looking for a great gift to give the bookworms in your life? The So'ladiun Series is the perfect choice for readers of all…,en,Tue Mar 10 08:55:00 +0000 2020
1237300809970442240,"We’re all set up for the @UoWDDS Head of Disability Services Manager interviews today! Fingers crossed we find our new leader!

 #exciting #future #leader https://t.co/LWcOYCVY9J",en,Tue Mar 10 08:54:35 +0000 2020
1237300640163995648,"Ever taken part in a “Wheelchair Basketball Challenge”?? 🏀🏀. NOW is the best time to sign up for a great #teambuildingevent #exciting #fun 
Be coached by @TitansWBC &amp; 🇬🇧#paralympians.  https://t.co/k3Zg7YhyOo https://t.co/nucxadREQ3",en,Tue Mar 10 08:53:55 +0000 2020
1237298319443087360,RT @odea_HMCS: Ready for another exciting phonics lesson @HMC_School @AMarsden_HMCS  #phonics #preparing #exciting #bootcamp #phase5 https:…,en,Tue Mar 10 08:44:41 +0000 2020
1237297316270399488,Looking forward to day 1 of the #cheltenham2020 racing. Good luck to all. 🏇#exciting #HorseRacing,en,Tue Mar 10 08:40:42 +0000 2020
1237294645354344448,RT @odea_HMCS: Ready for another exciting phonics lesson @HMC_School @AMarsden_HMCS  #phonics #preparing #exciting #bootcamp #phase5 https:…,en,Tue Mar 10 08:30:05 +0000 2020
1237294512634036224,Ready for another exciting phonics lesson @HMC_School @AMarsden_HMCS  #phonics #preparing #exciting #bootcamp #phase5 https://t.co/sHqOnwOjQF,en,Tue Mar 10 08:29:34 +0000 2020
1237292323010215936,Sharing this with year one this morning #exciting #edutwitter #spacetopic https://t.co/uK2aDHxSI7,en,Tue Mar 10 08:20:52 +0000 2020
1237290530901549056,"RT @SCMusicalYouth: Join our cast for a ‘super’ Saturday sneak preview of our forthcoming production, Jesus Christ Superstar, tomorrow (7 M…",en,Tue Mar 10 08:13:44 +0000 2020
1237285162007900160,RT @PhilSharpie1111: Reflecting on what a great day of learning yesterday for our new ⁦@walthamwolves⁩ #Wildcats Centre. The 24th April is…,en,Tue Mar 10 07:52:24 +0000 2020
1237281603551809536,"RT @ACEfverman: #Exciting #news My #novels will also be published in #English and #Finnish!
News article (in #Swedish): Bestselling Nordic…",en,Tue Mar 10 07:38:16 +0000 2020
1237276579086000128,"RT @CarrolTina: https://t.co/Lrxe4QNOPc
  @JonAntoine @JonAntoineHQ 
   @TheFantoines @PBS @AussieFantoines 
#GoingtheDistance #PBS #concer…",en,Tue Mar 10 07:18:18 +0000 2020
1237276124037578752,"RT @Smithgonsalves: It was an #amazing, #exciting &amp; #awesome #conference this year we had #nullcon2020, met a lot amount friends &amp; colleagu…",en,Tue Mar 10 07:16:30 +0000 2020
1237274970818043905,"@btstranslation7 @BTS_twt Check out my #exciting local #photography!!
https://t.co/4WuCRBV5sb",en,Tue Mar 10 07:11:55 +0000 2020
1237274880921546754,"@seokjinsrjdoll Check out my #exciting local #photography!!

https://t.co/4WuCRBV5sb",en,Tue Mar 10 07:11:33 +0000 2020
1237274683579478016,"Check out my #exciting #local #photography!!! #TrumpRecession #Trumpdemic

https://t.co/4WuCRBV5sb",en,Tue Mar 10 07:10:46 +0000 2020
1237274603548020736,RT @StGregsPrimary: We are gathered in the Pugin room to find out lots of information #exciting @Romero_MAC_ @BhamDES https://t.co/alM27zYp…,en,Tue Mar 10 07:10:27 +0000 2020
1237272474758385664,"What's Ruby doing? 
Creating #statementclutch 
abstracted landscapes onto your fav #accessories OMG 💜 what I do so much #fun #exciting

Available shopvida link on my website 
#rpc #rubypurple #rubypurplecreations… https://t.co/nX7xYBSMEx",en,Tue Mar 10 07:02:00 +0000 2020
1237270839923486720,From Iceland — COVID-19 In Iceland: deCODE Genetics Will Screen General Population For Virus #optimistic #grateful #exciting  https://t.co/OGTDmNhmkQ,en,Tue Mar 10 06:55:30 +0000 2020
1237260919111114752,"Our first session completed ✔️as we journey as a ‘Research School’. Time to engage in Professional Dialogue, time to stop ,✋🏻 discuss&amp; reflect within our own schools too &amp; map our journey forward #exciting #SEICResearchSchools @mideduteam https://t.co/NimiobVX6g",en,Tue Mar 10 06:16:04 +0000 2020
1237257707469582336,"#exciting new photos just added!!!! #KzooCowboy #Kalamazoo #Photography

https://t.co/rXddSRwuud",en,Tue Mar 10 06:03:19 +0000 2020
1237242101341065216,"Play Mega888 https://t.co/B7QPy6Scg7 ? Like and share to claim your bonus here with https://t.co/EKkaEQFKgG !
#exciting #casino #slot #poker #scr888 #games #lpe88 #mega888 #918kiss #blackjack #kiss918 #xe88 #slots

Who likes it? WOW https://t.co/DwbSeWzMvV",en,Tue Mar 10 05:01:18 +0000 2020
1237234223288909824,"When it’s Holi it gets even crazier. Playing with colours keeps us excited and here’s LY splashing the colours of happiness at you. #HoliHai
Have a Happy and Safe Holi!

#HappyHoli #Holi #Colours #Love #Happiness #Exciting #Crazy https://t.co/G8c5Rvg6Zp",en,Tue Mar 10 04:30:00 +0000 2020
1237230462768238592,"For Africans By Africans: https://t.co/m2Z1vnJfhh

#creative #film #Vibes #Positive #Exploration #Culture #Traditions #Art #Love #Vibrant #Exciting #Wonderful",en,Tue Mar 10 04:15:03 +0000 2020
1237213365690183680,RT @IRCTCofficial: Celebrate this #festive season with some #exciting #offers from #IRCTC #iMudra. We hope we can bring a splash of #colour…,en,Tue Mar 10 03:07:07 +0000 2020
1237206060898881536,"RT @ninsthewriter: The Girl Who Loved Cayo Bradley 
         by Nina Romano

             #Print #FreeKindle

             https://t.co/hjM…",en,Tue Mar 10 02:38:05 +0000 2020
1237205697214828544,The four-story development that was recommended by city planning commission has an #affordability aspect. There will 83 “affordable” units. #HousingForAll  #Exciting https://t.co/lwctJjT5Wb,en,Tue Mar 10 02:36:39 +0000 2020
1237204822018818048,"A new post from first Twitter .
#exciting",en,Tue Mar 10 02:33:10 +0000 2020
1237204653420445697,"RT @Ghost_Int: The fun starts.
#EXCITING #New opportunity
https://t.co/bIAqUYTFKA https://t.co/uf9LQ9uZf9",en,Tue Mar 10 02:32:30 +0000 2020
1237204224984801280,#WOW This is #exciting or #WHAT! #Go @SamanthaCartel go https://t.co/fgY3NEkCsN,en,Tue Mar 10 02:30:48 +0000 2020
1237196330696454145,"RT @literatureposts: RT @SSultrie:
If you're looking for a steamy #Romance to add to your #SummerReading list, #CheckOut the #LostLunason #…",en,Tue Mar 10 01:59:25 +0000 2020
1237191760859840514,"RT @CarrolTina: https://t.co/Lrxe4QNOPc
  @JonAntoine @JonAntoineHQ 
   @TheFantoines @PBS @AussieFantoines 
#GoingtheDistance #PBS #concer…",en,Tue Mar 10 01:41:16 +0000 2020
1237184867659649025,Our special project with Katie Doiron is catching the media’s attention!! #exciting #inspiring #empowering https://t.co/4oRO9GXBcY,en,Tue Mar 10 01:13:52 +0000 2020
1237182732968644608,@JoeSmithTB Hearing stories about Gordie Howe ... #exciting ! https://t.co/RmKi6bh9CR,en,Tue Mar 10 01:05:23 +0000 2020
1237182431481991168,"RT @literatureposts: Their #bonding #ceremony opened the gateway to another dimension, but being in a #new world won't stop her men from #l…",en,Tue Mar 10 01:04:12 +0000 2020
1237180680129466368,"RT @Iamrobo_: Finally, I have both my songs Catalina and Last Stand uploaded on Spotify, Apple Music/iTunes, SoundCloud, and YouTube.

Go a…",en,Tue Mar 10 00:57:14 +0000 2020
1237175132495503360,"RT @MarthaPerezBook: TEARDROPS FALL
#Mustread 
Unlike most #shortstories that leave the reader without an ending, in this book each story c…",en,Tue Mar 10 00:35:11 +0000 2020
1237141162508668928,"RT @UKfullyfocused: EXPOSED - 🔥FULL TRAILER NOW LIVE ON MYM - LINK HERE👉https://t.co/jNoTSkh0L1

#trailer #MYM #Exposed #Exposedshortfilm #…",en,Mon Mar 09 22:20:12 +0000 2020
1237138272264040460,"@UpYourJacksie1 @Matt_1269501 @tony80554056 @Bee42681881 @DrTeckKhong Mine.
He has blocked me.

You know like you keep doing.

Then appearing back.
It was different this time, your account was suspended or something and then appeared again under this new title.
#exciting",en,Mon Mar 09 22:08:43 +0000 2020
1237133671427178497,"RT @jason_rybak: #Teenager Atticus finds himself in an explosive car chase and a deadly kidnapping plot.
#exciting #action #thriller #adven…",en,Mon Mar 09 21:50:26 +0000 2020
1237132585085493248,"This SATURDAY, at 9:00 am PDT. The first look at my new film ""A Spark In Nothing"" premieres on YouTube. I can't wait for all of you to see it! Stay tuned for links on the video.
##saturday #asparkinnothing #premiere #firstlook #sneakpeek #exciting https://t.co/1SGSry3rdl",en,Mon Mar 09 21:46:07 +0000 2020
1237131035948785671,RT @firstaidafrica: Today has been #inspiring #exciting #collaborative and #productive. We hosted an #IWD2020 event in Lusaka with @EBS_Glo…,en,Mon Mar 09 21:39:58 +0000 2020
1237130966159757317,"About yesterday, I wish you an exciting life, full of great discoveries and joyful surprises my darling.  Happy 20th birthday ❤
.
.
.
#eneakelvin #birthday #familytime #love #church #happymood #exciting  @ Munich, Germany https://t.co/oyiVrHzGPF",en,Mon Mar 09 21:39:41 +0000 2020
1237130091378900999,@MissSmithHolm @MissCowieHolm @HolmElcc @ruthmackay111 @BSGInbhirNis @janconnel @AKellacher @chloemcd91 @klaird500 @Gems_Dunn1 @SuzanneDunbar5 @ParkPrimarySch1 @t_tfl #orangecog #exciting risky play #earlyyears #nursery #redcog #bodysensations https://t.co/yy1kpUhD4R,en,Mon Mar 09 21:36:13 +0000 2020
1237119710619189251,"RT @CornwallPFC: This visual tool will help players and coaches improve their knowledge of the game, and to further develop the way we look…",en,Mon Mar 09 20:54:58 +0000 2020
1237118993900634113,"Play Mega888 https://t.co/B7QPy6Scg7 ? Like and share to claim your bonus here with https://t.co/EKkaEQFKgG !
#exciting #casino #slot #poker #scr888 #games #lpe88 #mega888 #918kiss #blackjack #kiss918 #xe88 #slots

Like to win more? https://t.co/fOfTCYS3zF",en,Mon Mar 09 20:52:07 +0000 2020
1237118199293976576,Thanks @DJDyno69! Looking forward to the release on @ffpresents on March 30. #techno #newmusic #excited #exciting https://t.co/LdjpDZEcnL,en,Mon Mar 09 20:48:57 +0000 2020
1237116056919031809,"RT @CornwallPFC: This visual tool will help players and coaches improve their knowledge of the game, and to further develop the way we look…",en,Mon Mar 09 20:40:27 +0000 2020
1237115516235415553,"RT @CornwallPFC: This visual tool will help players and coaches improve their knowledge of the game, and to further develop the way we look…",en,Mon Mar 09 20:38:18 +0000 2020
1237115110155575297,P7 have been hard at work preparing for The Big Reveal. Looking forward to inviting our parents and carers in on the 27th March to see what all of our children have been learning about this term. Our classrooms and corridors have been transformed #exciting #impressivework 😊 https://t.co/CQMhN7sWH4,en,Mon Mar 09 20:36:41 +0000 2020
1237114823659356161,"RT @Jim__Creed: Another day, another train journey 😁. Off to Leominster to visit @TheFetchTheatre and see their fabulous puppet making stud…",en,Mon Mar 09 20:35:33 +0000 2020
1237114630608228352,"RT @CornwallPFC: This visual tool will help players and coaches improve their knowledge of the game, and to further develop the way we look…",en,Mon Mar 09 20:34:47 +0000 2020
1237114231465664512,"This visual tool will help players and coaches improve their knowledge of the game, and to further develop the way we look at the game we love. 

Thank you to everyone involved who made this possible 🤝

#PowerchairFootball #FirstEver #Sport #Exciting #Coaches #Players #ThankYou",en,Mon Mar 09 20:33:11 +0000 2020
1237110376740712448,RT @delduduit: I’m #happy to be representing @LoriHayesAuthor as a literary agent with C.Y.L.E. We signed a contract at the North Carolina…,en,Mon Mar 09 20:17:52 +0000 2020
1237109175831924741,"RT @SaveATrain: With age, comes wisdom. With travel, comes understanding. #scenictravel #Exciting #ILikeToTravel  #scenicnature #Joy  - htt…",en,Mon Mar 09 20:13:06 +0000 2020
1237108884826963970,RT @KeighleyParano1: Can’t wait for this in May can’t tell you wear it’s going to be but I know it’s going to awesome  look out for the liv…,en,Mon Mar 09 20:11:57 +0000 2020
1237101418831654917,RT @KeighleyParano1: Can’t wait for this in May can’t tell you wear it’s going to be but I know it’s going to awesome  look out for the liv…,en,Mon Mar 09 19:42:17 +0000 2020
1237101335234908160,RT @KeighleyParano1: Can’t wait for this in May can’t tell you wear it’s going to be but I know it’s going to awesome  look out for the liv…,en,Mon Mar 09 19:41:57 +0000 2020
1237101073535504385,Can’t wait for this in May can’t tell you wear it’s going to be but I know it’s going to awesome  look out for the live sometime in May #paranormal #exciting #ghosts #istherelifeafterdeath https://t.co/Wne0ysQcQo,en,Mon Mar 09 19:40:54 +0000 2020
1237095606142763015,"RT @DeltaFRE: #Exciting things are happening in @STMR36

#STMR36 | Opening Spring 2020 https://t.co/SGxFPQCBbv",en,Mon Mar 09 19:19:11 +0000 2020
1237094682779422726,"With this recent report from the OCS &amp; @financialpost, we see that the OCS did $4.3 MM in sales last month on cannabis 2.0 products alone. $3.77 MM was directly from vape products sales, with the remaining revenue coming in from edible sales 👀 #exciting https://t.co/PrR2CkKire",en,Mon Mar 09 19:15:31 +0000 2020
1237094567842918403,"#Exciting things are happening in @STMR36

#STMR36 | Opening Spring 2020 https://t.co/SGxFPQCBbv",en,Mon Mar 09 19:15:03 +0000 2020
1237087030045290503,RT @StewardsDesTech: And the #transformation begins @StewardsDesTech with our new paint scheme and display boards. #exciting times @Steward…,en,Mon Mar 09 18:45:06 +0000 2020
1237086625789771777,"RT @literatureposts: Their #bonding #ceremony opened the gateway to another dimension, but being in a #new world won't stop her men from #l…",en,Mon Mar 09 18:43:30 +0000 2020
1237086431689965569,Exciting @Follo_FC news coming soon....big announcement at 8pm #exciting #follofc https://t.co/h9KMI6rDSW,en,Mon Mar 09 18:42:43 +0000 2020
1237081089904123904,RT @CristaHazell: It’s #WorldBookDay2020 and here’s a very first glance of my first book #ITonMFL @itPressUK @bravehead @mrappealing @jacki…,en,Mon Mar 09 18:21:30 +0000 2020
1237079929151533058,Last page! #vagusnerve #polyvagaltheory #Neurology #nervous #system #science #evolution #exciting #biology @Vagusnerve1 https://t.co/gKlnD5SL5O,en,Mon Mar 09 18:16:53 +0000 2020
1237078532494217219,"RT @SaveATrain: With age, comes wisdom. With travel, comes understanding. #scenictravel #Exciting #ILikeToTravel  #scenicnature #Joy  - htt…",en,Mon Mar 09 18:11:20 +0000 2020
1237075645018124290,"Play 918KISS &amp; XE88 With https://t.co/B7QPy6Scg7 ? Like and share to claim your bonus here with https://t.co/EKkaEQFKgG !
#exciting #casino #slot #poker #scr888 #games #lpe88 #mega888 #918kiss #blackjack #kiss918 #xe88 #slots

Look for more exciting different casino games? https://t.co/YHVKBDKIfY",en,Mon Mar 09 17:59:52 +0000 2020
1237075505880449026,"RT @SaveATrain: With age, comes wisdom. With travel, comes understanding. #scenictravel #Exciting #ILikeToTravel  #scenicnature #Joy  - htt…",en,Mon Mar 09 17:59:19 +0000 2020
1237075231006654464,"RT @SaveATrain: With age, comes wisdom. With travel, comes understanding. #scenictravel #Exciting #ILikeToTravel  #scenicnature #Joy  - htt…",en,Mon Mar 09 17:58:13 +0000 2020
1237075155802882048,"RT @SaveATrain: With age, comes wisdom. With travel, comes understanding. #scenictravel #Exciting #ILikeToTravel  #scenicnature #Joy  - htt…",en,Mon Mar 09 17:57:55 +0000 2020
1237075017466138624,"RT @SaveATrain: With age, comes wisdom. With travel, comes understanding. #scenictravel #Exciting #ILikeToTravel  #scenicnature #Joy  - htt…",en,Mon Mar 09 17:57:22 +0000 2020
1237074727908319232,"⁣I can hardly wait to share some exciting news tomorrow. ⠀
⠀
I have been told zip it 🤐!!⠀
⠀
P.S.  I want to tell you so bad. ⠀

#imnotgoodatkeepingsecrets #news #exciting #zipit #whynot #sneakpeak #teaserpost… https://t.co/CIjlGn1QWR",en,Mon Mar 09 17:56:13 +0000 2020
1237074473075048448,"With age, comes wisdom. With travel, comes understanding. #scenictravel #Exciting #ILikeToTravel  #scenicnature #Joy  - https://t.co/NJeUtcOKHi https://t.co/e4ko1XEwIW",en,Mon Mar 09 17:55:12 +0000 2020
1237074202777313281,"RT @SavantHome: #Exciting news following our 2020 Integrator Summit! We have outlined our strategic new partnerships with both, Ring and Ne…",en,Mon Mar 09 17:54:08 +0000 2020
1237073032969105413,"RT @literatureposts: Their #bonding #ceremony opened the gateway to another dimension, but being in a #new world won't stop her men from #l…",en,Mon Mar 09 17:49:29 +0000 2020
1237070132020752385,@asafdar1 @TheGPhC @learnedlion @MrsQuaye @DigitalPhamcist @rosemarieparr @SelinaUllah @CareUK_HC @JohnathanLaird @ManiraAhmad @KHarrowinT Thanks Aamer really looking forward to it! #exciting #challenge #pharmacy,en,Mon Mar 09 17:37:57 +0000 2020
1237063089280954369,"“May the road rise up to meet you.” Irish prayer.
Next time you think of travel, think Good Travels!

https://t.co/zzfRSHh6c0 

#exciting #holidays https://t.co/GQyV0Kc3pB",en,Mon Mar 09 17:09:58 +0000 2020
1237061283033251840,RT @IvonneMoraa: omg so happy to be in mexico w @jesslira17 ! #exciting #beach #springbreak https://t.co/w1UvPXKUvo,en,Mon Mar 09 17:02:48 +0000 2020
1237060586229374976,"We have a countdown on the locked option on modern warfare. 😬

#CallofDuty #CallofDutyModernWarfare #countdown #Warzone #CoD #ModernWarfarebattleroyale #exciting #gamers #GamingNews https://t.co/jTNE3HR0WO",en,Mon Mar 09 17:00:01 +0000 2020
1237054955791495170,We are gathered in the Pugin room to find out lots of information #exciting @Romero_MAC_ @BhamDES https://t.co/alM27zYppl,en,Mon Mar 09 16:37:39 +0000 2020
1237052808123289602,omg so happy to be in mexico w @jesslira17 ! #exciting #beach #springbreak https://t.co/w1UvPXKUvo,en,Mon Mar 09 16:29:07 +0000 2020
1237050859936198656,"RT @PasswordsFast: I Get It, Passwords Is Not An Exciting Topic, But, Neither is Being Hacked! https://t.co/c0aVKI7ibZ #exciting #Topic #St…",en,Mon Mar 09 16:21:22 +0000 2020
1237050827681992705,"RT @PasswordsFast: I Get It, Passwords Is Not An Exciting Topic, But, Neither is Being Hacked! https://t.co/c0aVKI7ibZ #exciting #Topic #St…",en,Mon Mar 09 16:21:15 +0000 2020
